tuss_all_codes
90125584
90125614
90125657
90125690
90125711
90125720
90125746
90125754
90125762
90125770
90125843
90125878
90125940
90125967
90125991
90126017
90126025
90126254
90126580
90126742
90126777
90126831
90126840
90126858
90126874
90126963
90127234
90127250
90127420
90127587
90127595
90127641
90127889
90127994
90128095
90128176
90128311
90128524
90130464
90130472
90130782
90130995
90131274
90131312
90131339
90131355
90131380
90131550
90131797
90131843
90131894
90131975
90131991
90132033
90132041
90132548
90132580
90132963
90133021
90133048
90133323
90133358
90133498
90133501
90133544
90133579
90133587
90133595
90133625
90133633
90133650
90133676
90133684
90133714
90133757
90133765
90133773
90133870
90133897
90133919
90133951
90133978
90134001
90134010
90134133
90134214
90134532
90135130
90135229
90135261
90135350
90135369
90135377
90135440
90135474
90135482
90135695
90135717
90135741
90135750
90135890
90135903
90136063
90136314
90136586
90136675
90136691
90137485
90137680
90137876
90137930
90138007
90138023
90138074
90138155
90138732
90138805
90138813
90138899
90138988
90139054
90139100
90139135
90141067
90141075
90141105
90141113
90141121
90141474
90141598
90141610
90141660
90141679
90141741
90143787
90143833
90143850
90144333
90144341
90144350
90145860
90145917
90147138
90147480
90147499
90147596
90147731
90147740
90147847
90147863
90147880
90148142
90148266
90148401
90148410
90148428
90148568
90148606
90148665
90148835
90148851
90148932
90149459
90149467
90149599
90149815
90150767
90150805
90152026
90152735
90153537
90153545
90153871
90153880
90153910
90153979
90153987
90153995
90155092
90155211
90155300
90155785
90155890
90157354
90158580
90158598
90159462
90159497
90159713
90159721
90159756
90160150
90160207
90160738
90160894
90160967
90160975
90161025
90161793
90162366
90162374
90162544
90162560
90162595
90162676
90162838
90162927
90163060
90163109
90163206
90163249
90163311
90163460
90163478
90164121
90164172
90164784
90165489
90165730
90166744
90166850
90166884
90167023
90167112
90167198
90167368
90167376
90167384
90167392
90167406
90167570
90167635
90167651
90167716
90167724
90167805
90167821
90167856
90168607
90168763
90169280
90169352
90169360
90169492
90169557
90169654
90169786
90170121
90170385
90170512
90170687
90170695
90170970
90171179
90171284
90171349
90171381
90171594
90172027
90172051
90172086
90172698
90172701
90172876
90172884
90173066
90173295
90173473
90173503
90173767
90173805
90173880
90173899
90173988
90173996
90174011
90174038
90174046
90174232
90174283
90174305
90174313
90174330
90174348
90174364
90175182
90175212
90175646
90175654
90175794
90177100
90177673
90177720
90178807
90178815
90180380
90181018
90181026
90181034
90182014
90182596
90183355
90183363
90183487
90184122
90184130
90184149
90184262
90184297
90184300
90184335
90184343
90184386
90184432
90184467
90184483
90184491
90184521
90184530
90184548
90184556
90184610
90184750
90185005
90185099
90185226
90185234
90185242
90185250
90185358
90185374
90185404
90185412
90185420
90185439
90185455
90185471
90185552
90185625
90185803
90187237
90187520
90188527
90189540
90189574
90189620
90189647
90189973
90190017
90190050
90190084
90190190
90190475
90190580
90191064
90191340
90191765
90192770
90192800
90192915
90192958
90193474
90193547
90193555
90193563
90193725
90193768
90193776
90193784
90194195
90194217
90194225
90194292
90194446
90194489
90194527
90194543
90194713
90194730
90194829
90195051
90195060
90195094
90195108
90195116
90195132
90195140
90195205
90195256
90195396
90195426
90195434
90195680
90195752
90195760
90195841
90195949
90195965
90196031
90196074
90196104
90196236
90196252
90196260
90196325
90196392
90196406
90196414
90196465
90196473
90196481
90196503
90196511
90196520
90196538
90196546
90196562
90196660
90196821
90196848
90196856
90196996
90197011
90197070
90197178
90197186
90197240
90197275
90197291
90197313
90197380
90197534
90197577
90197585
90197860
90198069
90199057
90199162
90199170
90199235
90199332
90200357
90200527
90200764
90201183
90202279
90202716
90202813
90202988
90204077
90204085
90204441
90204468
90204590
90205065
90205642
90205847
90206363
90206690
90207076
90207254
90207467
90207653
90208412
90208455
90208560
90208790
90209150
90209176
90209192
90209338
90210611
90210638
90210905
90211189
90211766
90212010
90213017
90213041
90213785
90213793
90213807
90214170
90214242
90216946
90217411
90217667
90217683
90217705
90217810
90217829
90217837
90217845
90217853
90217861
90218582
90219147
90219465
90219643
90219651
90219678
90219694
90219732
90219740
90219759
90219767
90220552
90220595
90221010
90221486
90221583
90221656
90221800
90221907
90222644
90222652
90222733
90222768
90222784
90222806
90222997
90224019
90224027
90227220
90227301
90227352
90227492
90227824
90227832
90228014
90228022
90228286
90228324
90228332
90228413
90228421
90228529
90228561
90228731
90228740
90229460
90229630
90229860
90230035
90230175
90230205
90230213
90230221
90230604
90230752
90231171
90232666
90232690
90232712
90234480
90235924
90239342
90241142
90241177
90241371
90241533
90241843
90244010
90246012
90246420
90246454
90246535
90246594
90246772
90246802
90247027
90247108
90247175
90247183
90247540
90247680
90247698
90247701
90248015
90248821
90248902
90249119
90249151
90249216
90249267
90249690
90249852
90249860
90249968
90249984
90249992
90250010
90250435
90250982
90250990
90252934
90253035
90253604
90254511
90255070
90255089
90255119
90255690
90255704
90256352
90256697
90257278
90257294
90257391
90257545
90257588
90257600
90258010
90258037
90258045
90258126
90258495
90258746
90258924
90259262
90259912
90260015
90260031
90260236
90262018
90262441
90262689
90262867
90263030
90264240
90264665
90264797
90264878
90264886
90265068
90265246
90265378
90265386
90265769
90266650
90266668
90266676
90267931
90267940
90268075
90268083
90268148
90268172
90268180
90268261
90268270
90268288
90268300
90268369
90268377
90268385
90268717
90268725
90268733
90268741
90268768
90268776
90268806
90268890
90269179
90269195
90269217
90269241
90269276
90269314
90269470
90269497
90269560
90269632
90269667
90269896
90269900
90270010
90270193
90270207
90270240
90270363
90270428
90272161
90273702
90273729
90273770
90274016
90274172
90274830
90274857
90274997
90276361
90276450
90276485
90276582
90276639
90276841
90276876
90276906
90276922
90278011
90279069
90279093
90279115
90280016
90280024
90281322
90281357
90281853
90282167
90282302
90283031
90283228
90283473
90283520
90283538
90284429
90284941
90285255
90285506
90286235
90286812
90286901
90286928
90286979
90286987
90287436
90287444
90287746
90287894
90288149
90288351
90288858
90289013
90289544
90289943
90290011
90290330
90290356
90290364
90290674
90291786
90292227
90292545
90292596
90293436
90293495
90293541
90293649
90294157
90296010
90296036
90296451
90297458
90297725
90297946
90298268
90298357
90298500
90298640
90298659
90298691
90298799
90299108
90299124
90299175
90299205
90299256
90299370
90299450
90299515
90299574
90299655
90299663
90299671
90301080
90301285
90301340
90301366
90301676
90302559
90302826
90303016
90303024
90303067
90303113
90303784
90304152
90304560
90305299
90305337
90306341
90306430
90306953
90307003
90307100
90307178
90307186
90308026
90308093
90308212
90308689
90308700
90308832
90309014
90309049
90309200
90309391
90309405
90309537
90309669
90309707
90309766
90309804
90309820
90310063
90310217
90310390
90310624
90310632
90310748
90310888
90311019
90311051
90311060
90311086
90311116
90311124
90311680
90311710
90312074
90312082
90312198
90312260
90312350
90312520
90312643
90312660
90312716
90313062
90313127
90316312
90316380
90317017
90317092
90317602
90317610
90318017
90318498
90318650
90318668
90318676
90318811
90319028
90319311
90320751
90320875
90321014
90321634
90323670
90324706
90324897
90325125
90326016
90326717
90327241
90327411
90327420
90327640
90328442
90328760
90330501
90331796
90337026
90338197
90338596
90339045
90339053
90339428
90339703
90340221
90340515
90340566
90342062
90342097
90343018
90344189
90345029
90346033
90346378
90347646
90349245
90349253
90351223
90352041
90352254
90352262
90352599
90352947
90353048
90353102
90353242
90354796
90357493
90357981
90358708
90358830
90361321
90361329
90363388
90363620
90363639
90365607
90365771
90365798
90365828
90365844
90365933
90366484
90368231
90368266
90368380
90368517
90368541
90368991
90369939
90370422
90370430
90371089
90371097
90371240
90372107
90372310
90372760
90372786
90372840
90374010
90374568
90378210
90378970
90380010
90380029
90380037
90380428
90380690
90380878
90381220
90381246
90381750
90383010
90383036
90383834
90384199
90384765
90388550
90388569
90389050
90389077
90389255
90390016
90392086
90392612
90392620
90393023
90393228
90393503
90394330
90394364
90394470
90395301
90395433
90396545
90396553
90396960
90397029
90397142
90397657
90400208
90400275
90402251
90402758
90402766
90403509
90403517
90403606
90404505
90405072
90405200
90405242
90405285
90405293
90405641
90405986
90406125
90406133
90406311
90406397
90406524
90406729
90408144
90412028
90412036
90413040
90416368
90416376
90416384
90416414
90419235
90421256
90421329
90421337
90422465
90423941
90423950
90423968
90425537
90425553
90425561
90425600
90425618
90425626
90425634
90425642
90425650
90425669
90425677
90425723
90425758
90426886
90428943
90431286
90444124
90448006
90449398
90453131
90453468
90453786
90455983
90456394
90457978
90458087
90460138
90460960
90462548
90462955
90463617
90463625
90464494
90464508
90464532
90464753
90464788
90465342
90465768
90465890
90466373
90466845
90467620
90468244
90468546
90468678
90468694
90468783
90468821
90470699
90470800
90470869
90471210
90471261
90471474
90472071
90472128
90473493
90476727
90476735
90477847
90477855
90481054
90481070
90482190
90482204
90482220
90484347
90486200
90489055
90491017
90491025
90493028
90494938
90497090
90497112
90498020
90504020
90509226
90509358
90509986
90511832
90512154
90512162
90515103
90517016
90517512
90517520
90517539
90524012
90524020
90525019
90525043
90527020
90558022
90564855
90581610
90581954
90586398
90593750
90600423
90607448
90612220
90623046
90628268
90629042
90630000
90645352
90645679
90647126
90647280
90647600
90649010
90653990
90653992
90653993
90653994
90653995
90659015
90659031
90664616
90664619
90664622
90664668
90673018
90684010
90697022
90697030
90702034
90703014
90703022
90705017
90727010
90736010
90746015
90753011
90802012
90832019
90837010
90843983
90844378
90848861
90852451
90852729
90870352
90870379
90874013
90883020
90885015
90885031
90885040
90890019
90910010
90911016
90912012
90931017
90934016
90936469
90936477
90936752
90936833
90936884
90936906
90937007
90937031
90937074
90937082
90939050
90942400
90962010
91025010
91044014
91054036
91083010
91152020
91152062
91250013
91283027
91288010
91288029
91318017
91319013
91332010
91360013
91383013
91394015
91394031
91413028
91441013
91454018
91465010
91474019
91479010
91479029
91483018
91483026
91501016
91501024
91504015
91514010
91517010
91527023
92168027
92171010
92179010
92179029
92181015
92185010
92195016
92201016
92214010
92220029
92230016
92242014
92243010
92249191
92251064
92252362
92252532
92252559
92253466
92253482
92254250
92255230
92255345
92255388
92255922
92256937
92258026
92258271
92258336
92258441
92258697
92260756
92262643
92264530
92264565
92264778
92265227
92265391
92266452
92267076
92268021
92268919
92268935
92366090
92366694
92366708
92366961
92367208
92368182
92368204
92369553
92369642
92371302
92371981
92373020
92373313
92374069
92374077
92374085
92374093
92374590
92375243
92375570
92375693
92376266
92376290
92376495
92376690
92377297
92377416
92377750
92379427
92379800
92379885
92380972
92381081
92381111
92381707
92381731
92382088
92382126
92382541
92382592
92382878
92382975
92384498
92385028
92385486
92385800
92387942
92388035
92388647
92389376
92389554
92390641
92391273
92392873
92393330
92393349
92393918
92394019
92396291
92397409
92398308
92398324
92398685
92399630
92399665
92399851
92400400
92400450
92402925
92403417
92404057
92404154
92404170
92404243
92404332
92404995
92405029
92405304
92405363
92405371
92405550
92405991
92406319
92406637
92406955
92408281
92408443
92409113
92410170
92411177
92412262
92412718
92413781
92413820
92414265
92414273
92414788
92415032
92415156
92415164
92416055
92416128
92416772
92417370
92417841
92418520
92419593
92420648
92420761
92420834
92421415
92421504
92421695
92421806
92422225
92422365
92422470
92422632
92422993
92423426
92423485
92424937
92425054
92425810
92426131
92426581
92426603
92426859
92426891
92427197
92427774
92428185
92428304
92428479
92429351
92429360
92429475
92429521
92429580
92429904
92431240
92431542
92431569
92433278
92433570
92434290
92434649
92435025
92435181
92436650
92436692
92436706
92436773
92437516
92437532
92437680
92437729
92437753
92437850
92437940
92437966
92437982
92437990
92439063
92439535
92439667
92441033
92441041
92441050
92441289
92441602
92442501
92442757
92442960
92443150
92443362
92443419
92445209
92447651
92448518
92448526
92450792
92450814
92451802
92451926
92452302
92452310
92452442
92452493
92452833
92453988
92454135
92454577
92455298
92457266
92457380
92457428
92457576
92458289
92458319
92458955
92459510
92459609
92459668
92460836
92460933
92462553
92462600
92463231
92463282
92463975
92464572
92465269
92465641
92466109
92466133
92466842
92468136
92469477
92470181
92470203
92471455
92471650
92471773
92472141
94870373
94936790
94937001
94937010
94937052
94937087
94937303
94937320
94937354
94937389
94937419
94937427
94937435
94937451
94937540
94937664
94937710
94937877
94937885
94937907
94938067
94938091
94938156
94938393
94938415
94938431
94938482
94938520
94938806
94939080
94939101
94939144
94939209
94939217
96003863
96006021
96006064
96006072
96006153
96006161
96006196
96006226
96006315
96006323
96006331
96006340
96006358
96006366
96006404
96006447
96006480
96006498
96258446
96545135
96545216
96545224
96545232
96545259
96545267
96545275
96545283
96545291
96545305
96545313
96545321
96545330
96545348
96545356
96545364
96545372
96545399
96545410
96545437
96545445
96545461
96545470
96545496
96545500
96545526
96545577
96545615
96545623
96545674
96545704
96545712
96545720
96545739
96545747
96545755
96545925
96545968
96545992
96546069
96546077
96546085
96546115
96546123
96546131
96546271
96546298
96546387
96546409
96546450
96546506
96546514
96546549
96546565
96546611
96546662
